repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.5224137931034483,0.5571217778085766,0.6233842140307179,0.4427580475510042,0.6233842140307179,"[0.75, 0.6547169811320754, 0.6075471698113208, 0.30092592592592593, 0.803921568627451, 0.6282051282051282, 0.5583333333333332, 0.6132075471698113, 0.6022408963585435, 0.7147435897435899]"
10,0.5224137931034483,0.5571217778085766,0.6233842140307179,0.4427580475510042,0.6233842140307179,"[0.75, 0.6547169811320754, 0.6075471698113208, 0.30092592592592593, 0.803921568627451, 0.6282051282051282, 0.5583333333333332, 0.6132075471698113, 0.6022408963585435, 0.7147435897435899]"
10,0.5224137931034483,0.5571217778085766,0.6233842140307179,0.4427580475510042,0.6233842140307179,"[0.75, 0.6547169811320754, 0.6075471698113208, 0.30092592592592593, 0.803921568627451, 0.6282051282051282, 0.5583333333333332, 0.6132075471698113, 0.6022408963585435, 0.7147435897435899]"
10,0.5224137931034483,0.5571217778085766,0.6233842140307179,0.4427580475510042,0.6233842140307179,"[0.75, 0.6547169811320754, 0.6075471698113208, 0.30092592592592593, 0.803921568627451, 0.6282051282051282, 0.5583333333333332, 0.6132075471698113, 0.6022408963585435, 0.7147435897435899]"
10,0.5224137931034483,0.5571217778085766,0.6233842140307179,0.4427580475510042,0.6233842140307179,"[0.75, 0.6547169811320754, 0.6075471698113208, 0.30092592592592593, 0.803921568627451, 0.6282051282051282, 0.5583333333333332, 0.6132075471698113, 0.6022408963585435, 0.7147435897435899]"
