repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.8655629139072849,0.6777413413165578,0.5938439421565491,0.6111072567304546,0.5938439421565491,"[0.6012949039264829, 0.5389082462253193, 0.5423664122137405, 0.5798534798534798, 0.5805446194225721, 0.6045150501672242, 0.6209394205443372, 0.6164274322169059, 0.568295739348371, 0.6852941176470587]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
10,0.6238410596026489,0.6055886366982189,0.740166751019274,0.5519425725621049,0.740166751019274,"[0.7692147034252297, 0.7350464576074331, 0.7053435114503817, 0.7254578754578755, 0.7209645669291338, 0.7695094760312152, 0.7541703248463565, 0.6977671451355661, 0.7263993316624896, 0.7977941176470589]"
