repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC)
10,0.904026845637584,0.8246642437322536,0.8948679333714222,0.8516777530225047,0.8948679333714222,"[0.9034418256640478, 0.8829690346083787, 0.9187500000000001, 0.8830833333333332, 0.8960718294051627, 0.8935483870967741, 0.9111244658119658, 0.8562500000000001, 0.8966295406566208, 0.9068109171379396]"
10,0.9033557046979865,0.8235355177722232,0.8949990837289196,0.85095276959169,0.8949990837289196,"[0.9054994388327721, 0.8850182149362478, 0.9147500000000001, 0.8830833333333332, 0.8940142162364384, 0.8835483870967742, 0.9068509615384616, 0.8582500000000001, 0.9141734003057437, 0.9048028850094255]"
10,0.9046979865771811,0.8259750758137783,0.8944847932995292,0.8523650489118696,0.8944847932995292,"[0.9054994388327721, 0.8870673952641165, 0.91275, 0.8850833333333333, 0.8960718294051627, 0.8835483870967742, 0.9089877136752137, 0.8582500000000001, 0.9007789182499818, 0.9068109171379396]"
10,0.9050335570469799,0.8268261631023993,0.8947187970559105,0.8528800632143687,0.8947187970559105,"[0.9145903479236812, 0.8850182149362478, 0.91275, 0.8850833333333333, 0.898129442573887, 0.8835483870967742, 0.9068509615384616, 0.8582500000000001, 0.8961563660187813, 0.9068109171379396]"
10,0.9033557046979868,0.8238649396635793,0.8944637904145132,0.8508332499797018,0.8944637904145131,"[0.9054994388327721, 0.8850182149362478, 0.91675, 0.8830833333333332, 0.8960718294051627, 0.8935483870967741, 0.9068509615384616, 0.8562500000000001, 0.9007789182499818, 0.9007868207523975]"
